"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.606370560E1,2.088102102E-1,-1.791575789E0,-2.144889832E-1
7.606868951E1,1.059331894E-1,-1.685098648E0,-6.637115479E-1
7.607367404E1,3.044533730E-2,-1.586040735E0,-1.036413193E0
7.607865914E1,-3.046393394E-3,-1.532326579E0,-1.342280388E0
7.608364477E1,2.929961681E-2,-1.480759382E0,-1.576634407E0
7.608863086E1,1.080772877E-1,-1.455389261E0,-1.701290131E0
7.609361732E1,2.420094609E-1,-1.489784002E0,-1.816866398E0
7.609860404E1,4.017525911E-1,-1.570082426E0,-1.942438602E0
7.610359091E1,6.200763583E-1,-1.648598671E0,-2.054086208E0
7.610857784E1,8.634550571E-1,-1.692146063E0,-2.137386799E0
7.611356461E1,1.079315543E0,-1.739379287E0,-2.240087986E0
7.611854899E1,1.282056808E0,-1.728491426E0,-2.333359718E0
7.612353336E1,1.471612692E0,-1.693509579E0,-2.426651001E0
7.612851768E1,1.643203020E0,-1.668225408E0,-2.577253342E0
7.613350201E1,1.691004157E0,-1.585883856E0,-2.785051823E0
7.613848633E1,1.839848042E0,-1.566109419E0,-3.011660099E0
7.614347065E1,1.981361389E0,-1.547200322E0,-3.208955288E0
7.614845498E1,2.051326752E0,-1.510162234E0,-3.424582481E0
7.615343930E1,2.261816025E0,-1.416523576E0,-3.687187195E0
7.615842362E1,2.354612589E0,-1.304815769E0,-3.915400028E0
7.616340794E1,2.319828272E0,-1.160580277E0,-4.094995022E0
7.616839227E1,2.176515102E0,-9.362079501E-1,-4.216473579E0
7.617337659E1,1.584676385E0,-7.757267952E-1,-4.332472801E0
7.617836091E1,1.620543838E0,-4.688084126E-1,-4.251699448E0
7.618334524E1,1.579825640E0,-2.121104002E-1,-4.333026886E0
7.618832956E1,1.496743083E0,1.354825497E-2,-4.427984238E0
7.619331388E1,1.449119091E0,2.750114202E-1,-4.431313515E0
7.619829821E1,1.333873630E0,5.772950649E-1,-4.424495697E0
7.620328253E1,1.125319958E0,7.870379686E-1,-4.402923584E0
7.620826685E1,1.083683491E0,9.384363890E-1,-4.338109970E0
7.621325118E1,1.070044875E0,9.458215237E-1,-4.316326141E0
7.621823550E1,1.034406185E0,8.865334988E-1,-4.371144295E0
7.622321982E1,1.003790259E0,8.045302629E-1,-4.397422791E0
7.622820414E1,9.434581399E-1,7.725033760E-1,-4.266247749E0
7.623318847E1,8.043903112E-1,7.958424091E-1,-4.011416912E0
7.623817279E1,7.199876308E-1,8.842484951E-1,-3.613991737E0
7.624315711E1,6.659545898E-1,1.027410030E0,-3.097938061E0
7.624814144E1,6.085281372E-1,1.200530767E0,-2.568460464E0
7.625312576E1,5.325881839E-1,1.340380907E0,-2.030161381E0
7.625811008E1,3.901008070E-1,1.417336583E0,-1.525907516E0
7.626309440E1,1.861032248E-1,1.473805070E0,-1.055522919E0
7.626807873E1,-2.718508989E-2,1.509046316E0,-6.475124359E-1
7.627306305E1,-2.316366136E-1,1.512959838E0,-3.303804398E-1
7.627804737E1,-4.090258777E-1,1.499418259E0,-1.421718597E-1
7.628303170E1,-5.208802819E-1,1.497186303E0,-6.359863281E-2
7.628801784E1,-6.195290685E-1,1.516013980E0,3.935432434E-2
7.629300138E1,-6.904208660E-1,1.546833754E0,5.657196045E-2
7.629798493E1,-7.004880309E-1,1.566172481E0,1.199626923E-2
7.630296852E1,-6.119959950E-1,1.579696774E0,-5.141353607E-2
7.630795216E1,-4.395270944E-1,1.535574436E0,-1.194305420E-1
7.631293591E1,-2.499334514E-1,1.477838516E0,-2.448387146E-1
7.631791977E1,-9.541805834E-2,1.397756696E0,-3.751287460E-1
7.632290378E1,-1.393108442E-2,1.353662372E0,-4.387550354E-1
7.632788794E1,2.340596914E-2,1.336606622E0,-4.263792038E-1
7.633287227E1,7.177338004E-3,1.275173664E0,-3.238344193E-1
7.633785675E1,-6.709568948E-2,1.174250364E0,-2.316827774E-1
7.634284133E1,-1.225954667E-1,1.062425137E0,-1.211891174E-1
7.634782602E1,-2.686265409E-1,9.540085793E-1,2.841949463E-3
7.635281081E1,-4.373266101E-1,8.729093075E-1,1.882095337E-1
7.635779565E1,-6.040632725E-1,7.808912992E-1,4.587268829E-1
7.636278055E1,-6.631553173E-1,7.350555658E-1,8.047847748E-1
7.636776544E1,-6.954939365E-1,6.963237524E-1,1.207311630E0
7.637275034E1,-6.963244677E-1,6.830526590E-1,1.680747986E0
7.637773524E1,-7.802944779E-1,7.228326797E-1,2.186965942E0
7.638271977E1,-9.142267108E-1,1.020059109E0,2.654433250E0
7.638770409E1,-9.793848395E-1,8.943818808E-1,3.107306480E0
7.639268841E1,-9.433799982E-1,8.763039112E-1,3.598393440E0
7.639767274E1,-8.506439924E-1,9.787455797E-1,4.027473450E0
7.640265706E1,-7.112116218E-1,1.166630268E0,4.280125618E0
7.640764138E1,-6.155967116E-1,1.295902967E0,4.213181496E0
7.641262571E1,-5.961367488E-1,1.294999838E0,3.951354980E0
7.641761003E1,-6.990893483E-1,1.130717874E0,3.690951347E0
7.642259435E1,-7.550045848E-1,1.037870169E0,3.374534607E0
7.642757868E1,-8.387287855E-1,1.045942664E0,3.064205170E0
7.643256300E1,-8.960082531E-1,1.074741244E0,2.635409355E0
7.643754732E1,-8.875949979E-1,1.106749058E0,2.202811241E0
7.644253164E1,-9.755737782E-1,1.129656792E0,1.756513596E0
7.644751597E1,-1.231725574E0,1.064719200E0,1.415650368E0
7.645250029E1,-1.536129355E0,8.712756634E-1,1.265792847E0
7.645748461E1,-1.999470830E0,6.275947094E-1,1.301681519E0
7.646246894E1,-2.443809748E0,3.068580627E-1,1.494016647E0
7.646745326E1,-2.792401791E0,-9.566402435E-2,2.019482613E0
7.647243758E1,-2.992377520E0,-6.011362076E-1,2.657952309E0
7.647742190E1,-3.092658043E0,-1.120562553E0,3.266123772E0
7.648240623E1,-3.078462601E0,-1.636504769E0,3.820437431E0
7.648739055E1,-2.915796280E0,-2.136543036E0,4.244818687E0
7.649237487E1,-2.628456116E0,-2.603488922E0,4.472831726E0
7.649735920E1,-2.255254507E0,-2.991340160E0,4.423694611E0
7.650234352E1,-1.844839811E0,-3.305959702E0,4.140868187E0
7.650732784E1,-1.440888762E0,-3.519006968E0,3.696309090E0
7.651231216E1,-1.067444801E0,-3.639882803E0,3.137903214E0
7.651729649E1,-7.522825003E-1,-3.691470623E0,2.479928017E0
7.652228081E1,-4.513051510E-1,-3.639132738E0,1.741430283E0
7.652726513E1,-2.779759169E-1,-3.514816284E0,1.027478218E0
7.653224946E1,-2.072719932E-1,-3.288458824E0,4.047708511E-1
7.653723378E1,-1.862570047E-1,-3.016571760E0,-1.413383484E-1
7.654221810E1,-1.670891643E-1,-2.707904339E0,-5.919923782E-1
7.654720243E1,-1.637979746E-1,-2.448208809E0,-9.234352112E-1
7.655218675E1,-1.900241375E-1,-2.246784687E0,-1.154910088E0
7.655717107E1,-1.971268654E-1,-2.098864794E0,-1.286434174E0
7.656215539E1,-1.990047097E-1,-1.966726661E0,-1.322729111E0
7.656713972E1,-1.474384665E-1,-1.846467495E0,-1.292376518E0
7.657212404E1,-4.717689753E-2,-1.734524846E0,-1.190417290E0
7.657710836E1,1.309452653E-1,-1.631909490E0,-1.050172806E0
7.658209268E1,3.681658804E-1,-1.535036922E0,-9.527292252E-1
7.658707701E1,5.356386304E-1,-1.497333288E0,-9.074258804E-1
7.659206133E1,6.381756067E-1,-1.509853363E0,-8.901796341E-1
7.659704565E1,6.564451456E-1,-1.539604068E0,-9.295940399E-1
7.660202998E1,6.138448715E-1,-1.529555559E0,-9.490861893E-1
7.660701430E1,5.578823090E-1,-1.446497202E0,-9.295673370E-1
7.661199868E1,5.313470960E-1,-1.324285030E0,-9.188995361E-1
7.661698305E1,5.767540932E-1,-1.196867466E0,-9.983634949E-1
7.662196743E1,6.407121420E-1,-1.078629971E0,-1.153571129E0
7.662695180E1,7.275974751E-1,-9.839386344E-1,-1.370121956E0
7.663193618E1,7.895897627E-1,-8.886551857E-1,-1.604928970E0
7.663692055E1,8.749819398E-1,-7.877219915E-1,-1.853180408E0
7.664190492E1,9.123435020E-1,-6.759648323E-1,-2.114881992E0
7.664688930E1,9.595702887E-1,-5.719345808E-1,-2.409182549E0
7.665187368E1,1.007290721E0,-4.561265707E-1,-2.697805882E0
7.665685805E1,9.791393280E-1,-3.327671289E-1,-2.947344303E0
7.666184242E1,9.423149228E-1,-2.254475355E-1,-3.162654877E0
7.666682680E1,9.113044739E-1,-8.585298061E-2,-3.343832016E0
7.667181118E1,9.101794958E-1,4.792177677E-2,-3.428750038E0
7.667679555E1,9.001808167E-1,1.665648222E-1,-3.479785919E0
7.668177992E1,8.945935369E-1,2.366904020E-1,-3.597546577E0
7.668676430E1,8.829026222E-1,2.778099775E-1,-3.767774105E0
7.669174868E1,8.454428911E-1,3.192734718E-1,-3.952335835E0
7.669673305E1,7.769951820E-1,3.952567577E-1,-4.141858101E0
7.670171742E1,7.587870359E-1,5.113465786E-1,-4.341317177E0
7.670670180E1,7.667908669E-1,6.586461067E-1,-4.474354744E0
7.671168618E1,7.867847681E-1,8.328518867E-1,-4.522034168E0
7.671667055E1,8.094162941E-1,9.721049070E-1,-4.479742050E0
7.672165493E1,8.205807805E-1,1.076402783E0,-4.414524078E0
7.672663930E1,8.443397880E-1,1.150554895E0,-4.312053680E0
7.673162368E1,8.620907068E-1,1.199197769E0,-4.215320587E0
7.673660805E1,9.131896496E-1,1.231841207E0,-4.105031967E0
7.674159243E1,9.510310292E-1,1.286711454E0,-3.923640728E0
7.674657680E1,9.336372614E-1,1.382902026E0,-3.661532879E0
7.675156118E1,8.618230820E-1,1.457980394E0,-3.371266365E0
7.675654555E1,7.935189009E-1,1.497249842E0,-2.966643810E0
7.676152992E1,6.672874689E-1,1.486088395E0,-2.366323471E0
7.676651430E1,5.356194973E-1,1.471694946E0,-1.756925106E0
7.677149868E1,4.789705276E-1,1.453091145E0,-1.152699471E0
7.677648305E1,4.382994771E-1,1.415068984E0,-6.349668503E-1
7.678146742E1,4.507309794E-1,1.404891729E0,-1.701717377E-1
7.678645180E1,5.637551546E-1,1.426882029E0,2.561397552E-1
7.679143618E1,7.536193728E-1,1.490629077E0,6.488256454E-1
7.679642055E1,9.440122843E-1,1.558002591E0,1.055758476E0
7.680140492E1,1.043368816E0,1.576266050E0,1.548577309E0
7.680638930E1,1.060092926E0,1.516247749E0,1.993170738E0
7.681137368E1,1.073990822E0,1.401459455E0,2.341608047E0
7.681635805E1,1.136262298E0,1.250786901E0,2.522090912E0
7.682134243E1,1.178995132E0,1.092921257E0,2.572934151E0
7.682632680E1,1.264508724E0,9.952491522E-1,2.494222641E0
7.683131118E1,1.431532145E0,1.034817934E0,2.319557190E0
7.683629555E1,1.528046131E0,1.068817019E0,2.068204880E0
7.684127993E1,1.603051662E0,1.117504835E0,1.783263206E0
7.684626430E1,1.548308611E0,1.186860204E0,1.503072739E0
7.685124862E1,1.355742693E0,1.306234479E0,1.309007645E0
7.685623294E1,1.098934650E0,1.480986357E0,1.244134903E0
7.686121727E1,7.795062065E-1,1.639678717E0,1.332376480E0
7.686620159E1,4.131113291E-1,1.792110205E0,1.583263397E0
7.687118591E1,4.899024963E-3,1.894938588E0,1.948899269E0
7.687617024E1,-3.498083353E-1,1.938365698E0,2.376563072E0
7.688115456E1,-6.469138861E-1,1.936167598E0,2.894937515E0
7.688613888E1,-9.638241529E-1,1.844504237E0,3.489628792E0
7.689112321E1,-1.349928498E0,1.671918154E0,4.074442863E0
7.689610753E1,-1.548691511E0,1.555589199E0,4.544178963E0
7.690109185E1,-1.666422248E0,1.446774244E0,4.865504265E0
7.690607618E1,-1.775374174E0,1.326189637E0,5.028974533E0
7.691106050E1,-1.875488758E0,1.131925464E0,5.034738541E0
7.691604482E1,-1.946762323E0,8.696199656E-1,4.935613632E0
7.692102914E1,-1.988820910E0,5.929652452E-1,4.755541801E0
7.692601347E1,-1.991817594E0,3.316838741E-1,4.585381508E0
7.693099779E1,-2.003695011E0,5.783903599E-2,4.463243484E0
7.693598211E1,-1.986350894E0,-1.993350983E-1,4.365048409E0
7.694096644E1,-1.973254681E0,-4.633873701E-1,4.338550568E0
7.694595076E1,-1.945429206E0,-6.863026023E-1,4.374053001E0
7.695093508E1,-1.874592662E0,-8.875243068E-1,4.519284248E0
7.695591940E1,-1.765942335E0,-1.077067375E0,4.726293564E0
7.696090373E1,-1.616065741E0,-1.294326425E0,4.942302704E0
7.696588805E1,-1.397534132E0,-1.535513639E0,5.085886955E0
7.697087237E1,-1.145096540E0,-1.758880258E0,5.109229088E0
7.697585670E1,-8.406167030E-1,-1.955906630E0,5.017165184E0
7.698084102E1,-5.756444931E-1,-2.098743200E0,4.838472366E0
7.698582534E1,-3.651418686E-1,-2.221701384E0,4.573184967E0
7.699080966E1,-1.715888977E-1,-2.320649385E0,4.235641479E0
7.699579399E1,-2.459049225E-2,-2.372016430E0,3.754032135E0
7.700077831E1,2.482814789E-1,-2.265976429E0,3.238612175E0
7.700576263E1,3.522534370E-1,-2.179888010E0,2.618169785E0
7.701074696E1,3.064973354E-1,-2.189102650E0,1.768351555E0
7.701573128E1,3.715127707E-1,-1.976722240E0,1.005417824E0
7.702071560E1,4.440361261E-1,-1.623045683E0,2.769460678E-1
7.702569992E1,4.735295773E-1,-1.260756254E0,-3.546991348E-1
7.703068425E1,4.427508116E-1,-9.359473586E-1,-9.660587311E-1
7.703566857E1,4.389263391E-1,-6.376041174E-1,-1.461544037E0
7.704065289E1,4.434517622E-1,-3.600407839E-1,-1.855714321E0
7.704563722E1,4.130871296E-1,-1.598806381E-1,-2.096279621E0
7.705062154E1,3.573216200E-1,-5.118584633E-2,-2.245687485E0
7.705560586E1,3.097211123E-1,-3.398346901E-2,-2.251436234E0
7.706059019E1,2.796924114E-1,-8.495295048E-2,-2.190161228E0
7.706557451E1,2.570793629E-1,-1.951566935E-1,-2.100208759E0
7.707055883E1,2.894034386E-1,-3.269441128E-1,-2.005478382E0
7.707554315E1,3.090087175E-1,-4.858442545E-1,-1.882062435E0
7.708052748E1,3.196201324E-1,-6.198116541E-1,-1.754007816E0
7.708551180E1,3.965600729E-1,-6.961365938E-1,-1.640550613E0
7.709049612E1,5.103139877E-1,-7.155698538E-1,-1.546483040E0
7.709548044E1,6.555293798E-1,-7.172176242E-1,-1.500453949E0
7.710046477E1,7.888073921E-1,-7.014690042E-1,-1.516751289E0
7.710544909E1,9.197115898E-1,-6.878538728E-1,-1.600025177E0
7.711043341E1,1.000670910E0,-6.478933096E-1,-1.716636181E0
7.711541774E1,1.051269293E0,-5.912676454E-1,-1.804289341E0
7.712040206E1,1.062685251E0,-4.941761494E-1,-1.896364689E0
7.712538638E1,1.082585812E0,-3.902182579E-1,-2.031133175E0
7.713037071E1,1.120476723E0,-2.939261198E-1,-2.146345615E0
7.713535503E1,1.133100152E0,-1.815462112E-1,-2.280280113E0
7.714033940E1,1.086849093E0,-1.009610891E-1,-2.466391563E0
7.714532378E1,1.072776079E0,1.510822773E-2,-2.656792641E0
7.715030815E1,1.119831800E0,1.905385256E-1,-2.817938328E0
7.715529253E1,1.079641104E0,3.395692110E-1,-3.007293224E0
7.716027690E1,1.080956221E0,4.146847725E-1,-3.210560799E0
7.716526128E1,1.105975151E0,4.302494526E-1,-3.398800850E0
7.717024565E1,1.093826175E0,4.582602978E-1,-3.648386955E0
7.717523003E1,1.026999474E0,5.232661963E-1,-3.911312580E0
7.718021440E1,9.885932207E-1,6.595706940E-1,-4.115756512E0
7.718519878E1,9.312446713E-1,8.487478495E-1,-4.257102966E0
7.719018315E1,9.118625522E-1,1.038854122E0,-4.335640907E0
7.719516753E1,9.012281299E-1,1.201365709E0,-4.351563454E0
7.720015190E1,8.942416310E-1,1.307714581E0,-4.295460701E0
7.720513628E1,9.296964407E-1,1.391403317E0,-4.062149525E0
7.721012065E1,9.793374538E-1,1.437884331E0,-3.752195835E0
7.721510503E1,1.014061213E0,1.374942422E0,-3.442173004E0
7.722008940E1,1.018535614E0,1.245348096E0,-3.122563362E0
7.722507378E1,9.922171831E-1,1.134879827E0,-2.817283154E0
7.723005815E1,9.254261851E-1,1.081411839E0,-2.569298744E0
7.723504253E1,8.272797465E-1,1.113652468E0,-2.435992241E0
7.724002690E1,7.689113617E-1,1.188949227E0,-2.302602768E0
7.724501128E1,7.973322868E-1,1.288595557E0,-2.164531708E0
7.724999565E1,8.161908388E-1,1.365257144E0,-2.002833843E0
7.725498003E1,7.910630107E-1,1.381212115E0,-1.832122326E0
7.725996440E1,7.165377140E-1,1.341585040E0,-1.652567387E0
7.726494878E1,6.449358463E-1,1.289484739E0,-1.497724533E0
7.726993315E1,5.666869283E-1,1.291820407E0,-1.319745064E0
7.727491753E1,4.438018203E-1,1.328952193E0,-1.104199409E0
7.727990190E1,2.432019711E-1,1.376722693E0,-9.323577881E-1
7.728488628E1,2.786087990E-2,1.463633537E0,-8.231649399E-1
7.728986696E1,-1.629546881E-1,1.585127473E0,-7.812395096E-1
7.729484763E1,-2.949200869E-1,1.727656126E0,-7.443695068E-1
7.729982873E1,-3.724353313E-1,1.781732798E0,-6.073741913E-1
7.730481034E1,-4.242604971E-1,1.809692740E0,-4.277734756E-1
7.730979258E1,-5.124014616E-1,1.754414439E0,-2.199764252E-1
7.731477550E1,-6.217416525E-1,1.611078501E0,1.022167206E-1
7.731975914E1,-7.566136122E-1,1.427468061E0,4.622621536E-1
7.732474352E1,-9.266103506E-1,1.260657430E0,8.458604813E-1
7.732972857E1,-1.136952162E0,1.124688983E0,1.291248322E0
7.733471425E1,-1.359221935E0,1.023979545E0,1.745787621E0
7.733970050E1,-1.536552787E0,9.725323915E-1,2.204678535E0
7.734468722E1,-1.617362618E0,9.603418112E-1,2.615240097E0
7.734967425E1,-1.632394314E0,9.680405855E-1,2.996372223E0
7.735466149E1,-1.612210870E0,9.236657619E-1,3.376511574E0
7.735964883E1,-1.510740757E0,9.033286572E-1,3.812804222E0
7.736463602E1,-1.344209552E0,8.966021538E-1,4.238018036E0
7.736962039E1,-1.204930305E0,8.306663036E-1,4.604249001E0
7.737460472E1,-1.131884098E0,6.615117788E-1,4.906805992E0
7.737958904E1,-1.100732684E0,4.120798111E-1,5.050373077E0
7.738457336E1,-1.014473915E0,1.628201008E-1,5.016442299E0
7.738955768E1,-8.523710966E-1,-3.419566154E-2,4.757835388E0
7.739454201E1,-6.460692883E-1,-1.312502623E-1,4.279997826E0
7.739952633E1,-4.846698046E-1,-1.134707928E-1,3.626482964E0
7.740451065E1,-4.038388729E-1,-9.411644936E-2,2.893314362E0
7.740949498E1,-4.056879282E-1,-6.142807007E-2,2.128448486E0
7.741447930E1,-5.792536736E-1,1.117086411E-2,1.460819244E0
7.741946362E1,-9.230253696E-1,4.459607601E-2,9.665794373E-1
7.742444795E1,-1.297415972E0,2.641975880E-2,6.787176132E-1
7.742943227E1,-1.649950743E0,-8.975183964E-2,6.779804230E-1
7.743441659E1,-1.977022409E0,-3.748582602E-1,9.589290619E-1
7.743940091E1,-2.305378437E0,-7.668119669E-1,1.559096336E0
7.744438524E1,-2.652494431E0,-1.109452248E0,2.305768967E0
7.744936956E1,-2.828323364E0,-1.399925709E0,2.988497734E0
7.745435388E1,-2.775792122E0,-1.721222639E0,3.593317032E0
7.745933821E1,-2.572126865E0,-2.098898411E0,4.082298279E0
7.746432253E1,-2.300110579E0,-2.472318888E0,4.379112244E0
7.746930685E1,-1.989765286E0,-2.837871552E0,4.483956337E0
7.747429118E1,-1.699665070E0,-3.210894108E0,4.449609756E0
7.747927550E1,-1.449910879E0,-3.563094139E0,4.252204895E0
7.748425982E1,-1.183462739E0,-3.827305794E0,3.891835213E0
7.748924414E1,-9.861782789E-1,-3.883714676E0,3.459571838E0
7.749422847E1,-7.621834278E-1,-3.851442099E0,2.960234642E0
7.749921279E1,-4.855473042E-1,-3.692006111E0,2.451638222E0
7.750419711E1,-2.696462870E-1,-3.505710125E0,1.876634598E0
7.750918144E1,-2.082690001E-1,-3.282447815E0,1.331180573E0
7.751416576E1,-3.813105822E-1,-2.988184452E0,7.818698883E-1
7.751915008E1,-6.006412506E-1,-2.684421301E0,3.053045273E-1
7.752413440E1,-8.454619646E-1,-2.399530172E0,-6.974124908E-2
7.752911873E1,-1.128883004E0,-2.152574301E0,-3.863048553E-1
7.753410305E1,-1.407388091E0,-1.919696927E0,-6.348609924E-1
7.753908383E1,-1.647408247E0,-1.706056356E0,-8.250255585E-1
7.754406461E1,-1.849146962E0,-1.545285463E0,-9.999408722E-1
7.754904581E1,-1.989037395E0,-1.408969045E0,-1.126165390E0
7.755402753E1,-2.081793785E0,-1.311558843E0,-1.199013710E0
7.755900987E1,-2.037418842E0,-1.210363984E0,-1.252096176E0
7.756399289E1,-1.895442724E0,-1.153540611E0,-1.280761719E0
7.756897659E1,-1.714915872E0,-1.136656046E0,-1.304327011E0
7.757396097E1,-1.482907891E0,-1.131194115E0,-1.375558853E0
7.757894602E1,-1.248203754E0,-1.146873236E0,-1.446670532E0
7.758393170E1,-9.972752333E-1,-1.160046220E0,-1.522513390E0
7.758891789E1,-7.255537510E-1,-1.151462197E0,-1.636593819E0
7.759390451E1,-4.139981270E-1,-1.097292900E0,-1.788851261E0
7.759889144E1,-8.655607700E-2,-1.050080776E0,-1.964892864E0
7.760387857E1,1.955147982E-1,-9.807641506E-1,-2.231552601E0
7.760886581E1,4.130956531E-1,-8.795503378E-1,-2.459615707E0
7.761385294E1,5.706290007E-1,-7.990018725E-1,-2.740039825E0
7.761883727E1,6.825125217E-1,-7.390375137E-1,-3.001013279E0
7.762382159E1,7.200227380E-1,-6.515896320E-1,-3.252137184E0
7.762880591E1,6.977127194E-1,-5.414242744E-1,-3.479043961E0
7.763379024E1,6.256167293E-1,-3.941919208E-1,-3.653004646E0
7.763877456E1,5.772858858E-1,-2.432141304E-1,-3.802600384E0
7.764375888E1,6.490015984E-1,-1.026872396E-1,-3.961285114E0
7.764874321E1,6.397831440E-1,1.295101643E-2,-4.090771198E0
7.765372753E1,7.875968218E-1,1.420356035E-1,-4.014271259E0
7.765871185E1,7.537519932E-1,2.078417540E-1,-4.243621826E0
7.766369618E1,6.125618219E-1,2.345844507E-1,-4.419583321E0
7.766868050E1,4.705603123E-1,2.701925039E-1,-4.489545822E0
7.767366482E1,3.568041325E-1,3.626111746E-1,-4.534958839E0
7.767864914E1,3.909364939E-1,4.642690420E-1,-4.522445679E0
7.768363347E1,4.951555729E-1,5.705538988E-1,-4.500039101E0
7.768861779E1,5.588698387E-1,6.436767578E-1,-4.620922089E0
7.769360211E1,5.530402660E-1,6.937960386E-1,-4.655493259E0
7.769858644E1,5.399703979E-1,7.122206688E-1,-4.613578796E0
7.770357076E1,5.775589943E-1,7.713589668E-1,-4.457104683E0
7.770855508E1,6.274785399E-1,8.476010561E-1,-4.219769478E0
7.771353940E1,6.701941490E-1,9.362798929E-1,-3.911306858E0
7.771852373E1,7.098972797E-1,9.895073175E-1,-3.527071953E0
7.772350805E1,7.130044699E-1,9.977768660E-1,-3.129349709E0
7.772849237E1,7.033463717E-1,9.561147690E-1,-2.718126774E0
7.773347670E1,7.334281206E-1,9.219340086E-1,-2.288639069E0
7.773846102E1,7.605249286E-1,9.139491320E-1,-1.807330608E0
7.774344534E1,7.321026921E-1,9.316750765E-1,-1.255045891E0
7.774842966E1,6.669846177E-1,9.457650185E-1,-7.369995117E-1
7.775341399E1,5.164303780E-1,9.743372202E-1,-2.578229904E-1
7.775839831E1,3.419762850E-1,1.011864781E0,1.873826981E-1
7.776338263E1,2.103152871E-1,1.057861209E0,5.748062134E-1
7.776836696E1,6.880295277E-2,1.126237750E0,9.285020828E-1
7.777335128E1,-8.214795589E-2,1.159011364E0,1.167346001E0
7.777833560E1,-2.134308815E-1,1.185018420E0,1.310628891E0
7.778331992E1,-1.524676681E-1,1.314327836E0,1.468494415E0
7.778822513E1,-8.129906654E-2,1.422546387E0,1.578740120E0
7.779313664E1,-2.796709538E-2,1.457537532E0,1.670106888E0
7.779805711E1,-5.845445395E-2,1.420109749E0,1.752156258E0
7.780298878E1,-8.089756966E-2,1.435386419E0,1.867917061E0
7.780793326E1,-1.237152815E-1,1.460776329E0,2.055562973E0
7.781289164E1,-2.499019504E-1,1.472258449E0,2.248007774E0
7.781786446E1,-3.837606907E-1,1.460178137E0,2.469100952E0
7.782285154E1,-5.834742785E-1,1.405366659E0,2.685272217E0
7.782785222E1,-7.872343063E-1,1.379701376E0,2.925163269E0
7.783286529E1,-9.089426994E-1,1.167459607E0,3.045368195E0
7.783788914E1,-9.086251259E-1,1.209115028E0,3.376192093E0
7.784292175E1,-8.175603151E-1,1.474958181E0,3.984186172E0
7.784796081E1,-8.195846081E-1,1.647458315E0,4.362117767E0
7.785300388E1,-6.887362003E-1,1.715646148E0,4.610505104E0
7.785804847E1,-5.557557344E-1,1.730952859E0,4.686493874E0
7.786306972E1,-4.828531742E-1,1.731596589E0,4.547261238E0
7.786805404E1,-4.642949104E-1,1.751595020E0,4.169188499E0
7.787303836E1,-5.651892424E-1,1.781955242E0,3.629237175E0
7.787802268E1,-8.449531794E-1,1.833348036E0,3.071234703E0
7.788300701E1,-1.219800472E0,1.854427457E0,2.495266914E0
7.788799133E1,-1.458519340E0,1.798866749E0,1.829532623E0
